name,object_id,tract,patch,visit,ccd,filter,pointing,mjd,exptime,seeing,zeropt,maglimit
cid_1605,43158885111974413,9813,607,101438,87,g,1858,57785.36072576,300.0,0.6404205,32.472504,
cid_1605,43158885111974413,9813,607,101450,81,g,1858,57785.37874284,300.0,0.67614913,32.136196,
cid_1605,43158885111974413,9813,607,101470,87,g,1858,57785.40715438,300.0,0.59757984,32.106026,
cid_1605,43158885111974413,9813,607,101472,16,g,1858,57785.41105922,180.0,0.6557275,31.679045,
cid_1605,43158885111974413,9813,607,101494,53,g,1858,57785.44233305,180.0,0.50866467,31.71582,
cid_1605,43158885111974413,9813,607,101500,87,g,1858,57785.45008231,300.0,0.57377297,32.312984,
cid_1605,43158885111974413,9813,607,103054,80,g,1880,57807.32375599,300.0,1.0730455,32.96848,
cid_1605,43158885111974413,9813,607,103056,22,g,1880,57807.32758463,180.0,1.0282584,32.453705,
cid_1605,43158885111974413,9813,607,103076,87,g,1880,57807.35492218,300.0,1.2007357,32.977566,
cid_1605,43158885111974413,9813,607,103078,30,g,1880,57807.35875191,180.0,1.2281517,32.455673,
cid_1605,43158885111974413,9813,607,104856,87,g,1890,57817.4349157,300.0,0.8161126,33.052418,
cid_1605,43158885111974413,9813,607,104858,30,g,1890,57817.43885019,180.0,0.6964638,32.53191,
cid_1605,43158885111974413,9813,607,104860,45,g,1890,57817.44134827,180.0,0.5848612,32.596107,
cid_1605,43158885111974413,9813,607,104866,82,g,1890,57817.44888411,300.0,0.8572583,33.042896,
cid_1605,43158885111974413,9813,607,104868,23,g,1890,57817.45275981,180.0,0.91242003,32.465668,
cid_1605,43158885111974413,9813,607,106058,87,g,1907,57834.27387879,300.0,1.1096781,32.979256,
cid_1605,43158885111974413,9813,607,106060,30,g,1907,57834.27773576,180.0,1.082251,32.440643,
cid_1605,43158885111974413,9813,607,106062,37,g,1907,57834.28020983,180.0,1.1092138,32.503708,
cid_1605,43158885111974413,9813,607,106068,82,g,1907,57834.28771232,300.0,0.90966463,32.99209,
cid_1605,43158885111974413,9813,607,106070,23,g,1907,57834.29156519,180.0,0.869446,32.41975,
cid_1605,43158885111974413,9813,607,106078,81,g,1907,57834.3015237,300.0,0.76035434,32.989174,
cid_1605,43158885111974413,9813,607,106080,23,g,1907,57834.30536188,180.0,0.68655604,32.449776,
cid_1605,43158885111974413,9813,607,106130,87,g,1907,57834.35985791,300.0,0.8560476,33.021187,
cid_1605,43158885111974413,9813,607,107872,93,g,1914,57841.26791919,300.0,0.7897216,33.066727,
cid_1605,43158885111974413,9813,607,107874,23,g,1914,57841.27175639,180.0,0.94166654,32.445053,
cid_1605,43158885111974413,9813,607,107882,98,g,1914,57841.28183026,300.0,1.2757552,33.037033,
cid_1605,43158885111974413,9813,607,107884,23,g,1914,57841.28569872,180.0,1.2311028,32.433414,
cid_1605,43158885111974413,9813,607,107892,94,g,1914,57841.29573085,300.0,1.0739591,33.06146,
cid_1605,43158885111974413,9813,607,107894,23,g,1914,57841.29958137,180.0,0.87709635,32.450077,
cid_1605,43158885111974413,9813,607,107902,93,g,1914,57841.30966841,300.0,0.8850175,33.05865,
cid_1605,43158885111974413,9813,607,113174,93,g,1942,57869.32077596,300.0,0.9899911,33.015453,
cid_1605,43158885111974413,9813,607,113176,82,g,1942,57869.32460339,300.0,1.0123217,32.96282,
cid_1605,43158885111974413,9813,607,113178,88,g,1942,57869.32843039,300.0,0.82767594,33.030056,
cid_1605,43158885111974413,9813,607,113180,82,g,1942,57869.3322568,300.0,0.83195436,33.000015,
cid_1605,43158885111974413,9813,607,172484,81,g,2650,58577.28464432,300.0,0.8669337,33.22586,
cid_1605,43158885111974413,9813,607,172486,87,g,2650,58577.28847009,300.0,0.88158494,33.243946,
cid_1605,43158885111974413,9813,607,172488,93,g,2650,58577.29229974,300.0,0.93457997,33.269108,
cid_1605,43158885111974413,9813,607,172490,98,g,2650,58577.29612807,300.0,0.902663,33.302578,
cid_1605,43158885111974413,9813,607,172492,93,g,2650,58577.29995769,300.0,0.951887,33.279686,
cid_1605,43158885111974413,9813,607,172494,93,g,2650,58577.30378715,300.0,0.9265176,33.288063,
cid_1605,43158885111974413,9813,607,172496,93,g,2650,58577.30761443,300.0,0.89444196,33.279964,
cid_1605,43158885111974413,9813,607,172498,87,g,2650,58577.31144376,300.0,0.87089604,33.25074,
cid_1605,43158885111974413,9813,607,172500,93,g,2650,58577.31527351,300.0,0.9991709,33.275177,
cid_1605,43158885111974413,9813,607,172502,88,g,2650,58577.3191046,300.0,0.8684499,33.280457,
cid_1605,43158885111974413,9813,607,172504,87,g,2650,58577.3229404,300.0,0.848287,33.256878,
cid_1605,43158885111974413,9813,607,172506,87,g,2650,58577.32677037,300.0,0.82262635,33.248333,
cid_1605,43158885111974413,9813,607,172508,81,g,2650,58577.33059734,300.0,0.7662341,33.244328,
cid_1605,43158885111974413,9813,607,172510,88,g,2650,58577.33443519,300.0,0.7935036,33.29101,
cid_1605,43158885111974413,9813,607,172512,82,g,2650,58577.33826475,300.0,0.85991204,33.263924,
cid_1605,43158885111974413,9813,607,172514,81,g,2650,58577.34209333,300.0,0.8693316,33.23553,
cid_1605,43158885111974413,9813,607,172516,87,g,2650,58577.34592256,300.0,0.99731547,33.251217,
cid_1605,43158885111974413,9813,607,874,70,i,816,56743.292179517,360.0,0.59110457,33.490616,
cid_1605,43158885111974413,9813,607,876,63,i,816,56743.2974820687,360.0,0.58678716,33.45255,
cid_1605,43158885111974413,9813,607,878,46,i,816,56743.3021725393,360.0,0.48409033,33.494278,
cid_1605,43158885111974413,9813,607,880,46,i,816,56743.3068637312,300.0,0.5216236,33.274612,
cid_1605,43158885111974413,9813,607,882,88,i,816,56743.311664789,300.0,0.57700557,33.31186,
cid_1605,43158885111974413,9813,607,888,88,i,816,56743.3177087107,240.0,0.58254814,33.04879,
cid_1605,43158885111974413,9813,607,890,74,i,816,56743.3210038966,240.0,0.5870721,32.964294,
cid_1605,43158885111974413,9813,607,892,80,i,816,56743.3243008358,240.0,0.59140795,32.97337,
cid_1605,43158885111974413,9813,607,894,98,i,816,56743.3275963929,240.0,0.5786862,33.0653,
cid_1605,43158885111974413,9813,607,896,99,i,816,56743.3308983259,240.0,0.58858997,33.10939,
cid_1605,43158885111974413,9813,607,898,15,i,816,56743.3347956911,240.0,0.6610231,33.00565,
cid_1605,43158885111974413,9813,607,900,20,i,816,56743.3381683882,240.0,0.5861991,32.988342,
cid_1605,43158885111974413,9813,607,902,36,i,816,56743.341446904,240.0,0.56678784,33.03191,
cid_1605,43158885111974413,9813,607,904,37,i,816,56743.3447716357,240.0,0.56703556,33.056522,
cid_1605,43158885111974413,9813,607,906,29,i,816,56743.3480659383,240.0,0.7733586,33.055523,
cid_1605,43158885111974413,9813,607,908,0,i,816,56743.3519912208,240.0,0.75565994,32.980164,
cid_1605,43158885111974413,9813,607,910,11,i,816,56743.3552890923,240.0,0.73893666,32.971157,
cid_1605,43158885111974413,9813,607,914,6,i,816,56743.3617700348,240.0,0.630496,32.99336,
cid_1605,43158885111974413,9813,607,916,0,i,816,56743.3651194675,240.0,0.5885306,33.006054,
cid_1605,43158885111974413,9813,607,918,0,i,816,56743.3684229837,240.0,0.5783014,33.01178,
cid_1605,43158885111974413,9813,607,920,0,i,816,56743.3717549969,240.0,0.67468107,33.0136,
cid_1605,43158885111974413,9813,607,922,11,i,816,56743.3750906023,240.0,0.69790775,32.98436,
cid_1605,43158885111974413,9813,607,924,6,i,816,56743.3783545,240.0,0.5906569,32.99938,
cid_1605,43158885111974413,9813,607,926,1,i,816,56743.3816078696,240.0,0.5981349,32.992123,
cid_1605,43158885111974413,9813,607,928,0,i,816,56743.3849280882,240.0,0.5506775,32.970863,
cid_1605,43158885111974413,9813,607,930,15,i,816,56743.3889068928,240.0,0.58506155,33.036568,
cid_1605,43158885111974413,9813,607,932,20,i,816,56743.3922086549,240.0,0.5784021,32.978985,
cid_1605,43158885111974413,9813,607,934,35,i,816,56743.395482169,240.0,0.58723974,32.92817,
cid_1605,43158885111974413,9813,607,936,36,i,816,56743.3987386962,240.0,0.59400815,33.00896,
cid_1605,43158885111974413,9813,607,938,29,i,816,56743.4020582675,240.0,0.5601493,33.043495,
cid_1605,43158885111974413,9813,607,942,70,i,816,56743.4096149937,240.0,0.6244824,33.029278,
cid_1605,43158885111974413,9813,607,944,63,i,816,56743.41293727,240.0,0.62001157,33.007343,
cid_1605,43158885111974413,9813,607,946,46,i,816,56743.4162245691,240.0,0.6665374,33.014214,
cid_1605,43158885111974413,9813,607,1228,87,i,817,56744.4686568296,270.0,0.79826,33.100586,
cid_1605,43158885111974413,9813,607,1230,87,i,817,56744.4723033281,270.0,0.80821127,33.105312,
cid_1605,43158885111974413,9813,607,1232,88,i,817,56744.4759380645,270.0,0.8042853,33.138836,
cid_1605,43158885111974413,9813,607,1238,87,i,817,56744.4873966458,270.0,0.7240278,33.10962,
cid_1605,43158885111974413,9813,607,1240,87,i,817,56744.4910985008,270.0,0.849177,33.107555,
cid_1605,43158885111974413,9813,607,1242,88,i,817,56744.4950226098,270.0,0.82032233,33.130184,
cid_1605,43158885111974413,9813,607,1244,87,i,817,56744.4987360383,270.0,0.7522538,33.107124,
cid_1605,43158885111974413,9813,607,1246,87,i,817,56744.5024134531,270.0,0.7345544,33.079567,
cid_1605,43158885111974413,9813,607,1248,87,i,817,56744.5061037191,270.0,0.79081506,33.088802,
cid_1605,43158885111974413,9813,607,18186,24,i,1112,57039.3526113075,360.0,0.9830049,33.31595,
cid_1605,43158885111974413,9813,607,18188,25,i,1112,57039.3571486901,360.0,0.94501865,33.309673,
cid_1605,43158885111974413,9813,607,18190,17,i,1112,57039.3617308158,360.0,0.93012774,33.33461,
cid_1605,43158885111974413,9813,607,18192,24,i,1112,57039.3663155786,360.0,0.8650715,33.332382,
cid_1605,43158885111974413,9813,607,18194,24,i,1112,57039.3709332766,360.0,0.94009554,33.335075,
cid_1605,43158885111974413,9813,607,18206,96,i,1112,57039.3985335231,360.0,0.78340095,33.453186,
cid_1605,43158885111974413,9813,607,18208,92,i,1112,57039.4031493263,360.0,0.78119034,33.431366,
cid_1605,43158885111974413,9813,607,18210,91,i,1112,57039.4077313161,360.0,0.6698713,33.452072,
cid_1605,43158885111974413,9813,607,18212,91,i,1112,57039.4122777721,360.0,0.6156672,33.462883,
cid_1605,43158885111974413,9813,607,18214,96,i,1112,57039.41692778,360.0,0.5888673,33.468037,
cid_1605,43158885111974413,9813,607,19658,87,i,1116,57043.5570647321,300.0,0.5261331,33.23756,
cid_1605,43158885111974413,9813,607,19660,87,i,1116,57043.5609180662,300.0,0.5830774,33.234734,
cid_1605,43158885111974413,9813,607,19662,88,i,1116,57043.5647846744,300.0,0.5114258,33.250504,
cid_1605,43158885111974413,9813,607,19670,48,i,1116,57043.5737654916,270.0,0.48626363,33.032356,
cid_1605,43158885111974413,9813,607,19680,87,i,1116,57043.5858952175,300.0,0.5049958,33.253532,
cid_1605,43158885111974413,9813,607,19682,87,i,1116,57043.5897982242,300.0,0.47852692,33.23131,
cid_1605,43158885111974413,9813,607,19684,88,i,1116,57043.5936509767,300.0,0.5133457,33.242588,
cid_1605,43158885111974413,9813,607,19688,56,i,1116,57043.6011105022,270.0,0.47436634,33.04403,
cid_1605,43158885111974413,9813,607,19694,94,i,1116,57043.6117967074,300.0,0.5699092,33.26902,
cid_1605,43158885111974413,9813,607,19696,88,i,1116,57043.6156717166,300.0,0.57381064,33.237507,
cid_1605,43158885111974413,9813,607,19698,87,i,1116,57043.6195128718,300.0,0.67499393,33.18917,
cid_1605,43158885111974413,9813,607,19702,48,i,1116,57043.6269375309,270.0,0.9381472,32.954723,
cid_1605,43158885111974413,9813,607,19708,93,i,1116,57043.6376491776,300.0,1.095322,33.118816,
cid_1605,43158885111974413,9813,607,19710,81,i,1116,57043.6415258944,300.0,1.0120236,33.094364,
cid_1605,43158885111974413,9813,607,19712,81,i,1116,57043.6454835255,300.0,0.93465304,33.12438,
cid_1605,43158885111974413,9813,607,19716,48,i,1116,57043.6529367864,270.0,1.048623,32.937675,
cid_1605,43158885111974413,9813,607,24320,23,i,1174,57101.3359929812,270.0,0.48384592,33.083576,
cid_1605,43158885111974413,9813,607,24334,31,i,1174,57101.3525475198,270.0,0.49944586,33.08186,
cid_1605,43158885111974413,9813,607,24342,23,i,1174,57101.3671520534,270.0,0.5130258,33.081882,
cid_1605,43158885111974413,9813,607,24350,22,i,1174,57101.3817703417,270.0,0.51405126,33.120094,
cid_1605,43158885111974413,9813,607,30482,81,i,1236,57163.2517527551,300.0,0.7283151,33.151752,
cid_1605,43158885111974413,9813,607,30484,74,i,1236,57163.2556013172,300.0,0.7501004,33.115124,
cid_1605,43158885111974413,9813,607,30486,81,i,1236,57163.2594602047,300.0,0.70214057,33.165756,
cid_1605,43158885111974413,9813,607,30488,87,i,1236,57163.2633090173,300.0,0.6110985,33.196117,
cid_1605,43158885111974413,9813,607,30490,93,i,1236,57163.267164648,300.0,0.54316777,33.235287,
cid_1605,43158885111974413,9813,607,30492,87,i,1236,57163.2710240316,300.0,0.62954926,33.20916,
cid_1605,43158885111974413,9813,607,30494,86,i,1236,57163.2748834328,300.0,0.5991865,33.202072,
cid_1605,43158885111974413,9813,607,30496,86,i,1236,57163.278732785,300.0,0.6081907,33.205116,
cid_1605,43158885111974413,9813,607,30498,88,i,1236,57163.282584074,300.0,0.6000463,33.230965,
cid_1605,43158885111974413,9813,607,30500,88,i,1236,57163.2864428968,300.0,0.5302852,33.23795,
cid_1605,43158885111974413,9813,607,30502,82,i,1236,57163.2902969788,300.0,0.5326144,33.21156,
cid_1605,43158885111974413,9813,607,30504,82,i,1236,57163.2941391952,300.0,0.6725827,33.18112,
cid_1605,43158885111974413,9813,607,56810,87,i2,1500,57427.3115773117,300.0,1.0789374,33.082443,
cid_1605,43158885111974413,9813,607,56816,87,i2,1500,57427.3263168912,300.0,1.2216213,33.079006,
cid_1605,43158885111974413,9813,607,56820,87,i2,1500,57427.3336501471,300.0,1.1479995,33.073822,
cid_1605,43158885111974413,9813,607,56822,92,i2,1500,57427.3375150757,300.0,1.1243081,33.098682,
cid_1605,43158885111974413,9813,607,56824,94,i2,1500,57427.3413574817,300.0,1.1240166,33.158245,
cid_1605,43158885111974413,9813,607,56828,88,i2,1500,57427.3490856779,300.0,1.2211838,33.09862,
cid_1605,43158885111974413,9813,607,58256,30,i2,1524,57451.4207757949,270.0,0.66547245,33.046436,
cid_1605,43158885111974413,9813,607,58264,31,i2,1524,57451.4357598727,270.0,0.7026341,32.99718,
cid_1605,43158885111974413,9813,607,58272,31,i2,1524,57451.4503637706,270.0,0.73456246,33.00008,
cid_1605,43158885111974413,9813,607,90766,82,i2,1790,57717.60128859,300.0,1.005244,32.909363,
cid_1605,43158885111974413,9813,607,90768,82,i2,1790,57717.6051269,300.0,1.0004246,32.69743,
cid_1605,43158885111974413,9813,607,90770,82,i2,1790,57717.60896927,300.0,0.84426254,32.83609,
cid_1605,43158885111974413,9813,607,90772,81,i2,1790,57717.61280899,300.0,0.86037344,32.82818,
cid_1605,43158885111974413,9813,607,90774,81,i2,1790,57717.61663695,300.0,0.8619971,32.793175,
cid_1605,43158885111974413,9813,607,90776,87,i2,1790,57717.62055383,300.0,0.7538037,32.964153,
cid_1605,43158885111974413,9813,607,90778,87,i2,1790,57717.62439108,300.0,0.7650973,33.00555,
cid_1605,43158885111974413,9813,607,90780,87,i2,1790,57717.62822052,300.0,0.7338484,32.950336,
cid_1605,43158885111974413,9813,607,90782,80,i2,1790,57717.63232643,300.0,0.7208212,32.675407,
cid_1605,43158885111974413,9813,607,90784,86,i2,1790,57717.63617748,300.0,0.74888706,32.99428,
cid_1605,43158885111974413,9813,607,91892,81,i2,1794,57721.53331292,300.0,1.1851382,32.97059,
cid_1605,43158885111974413,9813,607,91894,87,i2,1794,57721.53716373,300.0,1.2813532,32.989788,
cid_1605,43158885111974413,9813,607,91896,82,i2,1794,57721.54103005,300.0,1.2033569,32.979595,
cid_1605,43158885111974413,9813,607,91898,81,i2,1794,57721.54485698,300.0,1.1139337,32.97638,
cid_1605,43158885111974413,9813,607,91902,93,i2,1794,57721.55253276,300.0,1.1549748,33.029053,
cid_1605,43158885111974413,9813,607,91904,98,i2,1794,57721.5563605,300.0,1.0901576,33.065765,
cid_1605,43158885111974413,9813,607,91906,94,i2,1794,57721.56023607,300.0,1.1082518,33.058678,
cid_1605,43158885111974413,9813,607,93408,93,i2,1820,57747.57379364,300.0,1.1562154,33.006477,
cid_1605,43158885111974413,9813,607,93410,93,i2,1820,57747.57761898,300.0,1.137724,32.99314,
cid_1605,43158885111974413,9813,607,93412,23,i2,1820,57747.58150869,270.0,1.0561146,32.851643,
cid_1605,43158885111974413,9813,607,93420,82,i2,1820,57747.59601948,300.0,1.2110466,32.950085,
cid_1605,43158885111974413,9813,607,93422,88,i2,1820,57747.59984337,300.0,1.0961916,33.00617,
cid_1605,43158885111974413,9813,607,93424,23,i2,1820,57747.60378816,270.0,0.99139315,32.831257,
cid_1605,43158885111974413,9813,607,93432,82,i2,1820,57747.61827877,300.0,1.0783283,32.96451,
cid_1605,43158885111974413,9813,607,93434,81,i2,1820,57747.6221066,300.0,1.0788743,32.951706,
cid_1605,43158885111974413,9813,607,95088,98,i2,1828,57755.49140032,300.0,0.7826163,33.06208,
cid_1605,43158885111974413,9813,607,95092,93,i2,1828,57755.49905281,300.0,0.780158,33.050354,
cid_1605,43158885111974413,9813,607,95094,93,i2,1828,57755.50287949,300.0,0.758417,33.030243,
cid_1605,43158885111974413,9813,607,95096,87,i2,1828,57755.5067059,300.0,0.7188742,33.033226,
cid_1605,43158885111974413,9813,607,95098,93,i2,1828,57755.51053082,300.0,0.5825723,33.053307,
cid_1605,43158885111974413,9813,607,95100,88,i2,1828,57755.51435836,300.0,0.62483746,33.03933,
cid_1605,43158885111974413,9813,607,95102,87,i2,1828,57755.51818676,300.0,0.6366025,33.03253,
cid_1605,43158885111974413,9813,607,96968,87,i2,1849,57776.50039774,300.0,0.69861406,33.001255,
cid_1605,43158885111974413,9813,607,96970,81,i2,1849,57776.50425761,300.0,0.656818,32.99441,
cid_1605,43158885111974413,9813,607,96972,16,i2,1849,57776.50821605,270.0,0.6694476,32.888393,
cid_1605,43158885111974413,9813,607,96994,88,i2,1849,57776.54155868,300.0,0.64222425,33.014843,
cid_1605,43158885111974413,9813,607,96996,82,i2,1849,57776.54540396,300.0,0.80599463,32.97625,
cid_1605,43158885111974413,9813,607,96998,23,i2,1849,57776.54937022,270.0,0.82967925,32.846592,
cid_1605,43158885111974413,9813,607,97006,81,i2,1849,57776.56368958,300.0,0.68641686,32.99811,
cid_1605,43158885111974413,9813,607,97008,87,i2,1849,57776.56753879,300.0,0.7275351,33.01385,
cid_1605,43158885111974413,9813,607,97016,16,i2,1849,57776.57973852,270.0,0.7915428,32.874565,
cid_1605,43158885111974413,9813,607,97024,93,i2,1849,57776.59388072,300.0,0.7420056,33.025745,
cid_1605,43158885111974413,9813,607,97026,93,i2,1849,57776.59772333,300.0,0.74514604,33.033787,
cid_1605,43158885111974413,9813,607,100750,94,i2,1856,57783.39695087,300.0,0.7446657,33.08372,
cid_1605,43158885111974413,9813,607,100752,87,i2,1856,57783.40077855,300.0,0.9842055,32.99318,
cid_1605,43158885111974413,9813,607,100754,16,i2,1856,57783.40469614,270.0,0.9252522,32.864532,
cid_1605,43158885111974413,9813,607,100762,93,i2,1856,57783.41900764,300.0,0.76183355,33.057674,
cid_1605,43158885111974413,9813,607,100764,87,i2,1856,57783.42283899,300.0,0.91992855,33.011387,
cid_1605,43158885111974413,9813,607,100766,16,i2,1856,57783.42671519,270.0,0.979125,32.86531,
cid_1605,43158885111974413,9813,607,100768,37,i2,1856,57783.43030431,270.0,0.7499477,32.99437,
cid_1605,43158885111974413,9813,607,100774,88,i2,1856,57783.44103597,300.0,0.7533495,33.021763,
cid_1605,43158885111974413,9813,607,100776,82,i2,1856,57783.44486526,300.0,0.62191755,33.012398,
cid_1605,43158885111974413,9813,607,100778,30,i2,1856,57783.44877369,270.0,0.6968845,32.929836,
cid_1605,43158885111974413,9813,607,100780,45,i2,1856,57783.45239368,270.0,0.713638,33.0064,
cid_1605,43158885111974413,9813,607,100786,81,i2,1856,57783.46319716,300.0,0.73796225,32.989883,
cid_1605,43158885111974413,9813,607,100788,87,i2,1856,57783.46702637,300.0,0.8097383,33.00575,
cid_1605,43158885111974413,9813,607,103660,81,i2,1882,57809.26863063,300.0,1.2480488,32.594124,
cid_1605,43158885111974413,9813,607,103686,87,i2,1882,57809.31582519,300.0,1.1424724,32.31018,
cid_1605,43158885111974413,9813,607,103696,93,i2,1882,57809.33373193,300.0,1.0501204,32.06631,
cid_1605,43158885111974413,9813,607,103712,82,i2,1882,57809.36318334,300.0,0.844706,32.485424,
cid_1605,43158885111974413,9813,607,103714,81,i2,1882,57809.36701214,300.0,0.82262415,32.224777,
cid_1605,43158885111974413,9813,607,103716,22,i2,1882,57809.3708398,270.0,0.74642795,32.125717,
cid_1605,43158885111974413,9813,607,103738,87,i2,1882,57809.41078216,300.0,0.8929194,32.18126,
cid_1605,43158885111974413,9813,607,103740,81,i2,1882,57809.41461188,300.0,0.8509246,32.778854,
cid_1605,43158885111974413,9813,607,103742,87,i2,1882,57809.41844849,300.0,0.7195479,32.764465,
cid_1605,43158885111974413,9813,607,103744,30,i2,1882,57809.42233266,270.0,0.5122771,32.73881,
cid_1605,43158885111974413,9813,607,103752,82,i2,1882,57809.43674796,300.0,0.5355011,32.414185,
cid_1605,43158885111974413,9813,607,103754,81,i2,1882,57809.44058324,300.0,0.6148086,32.202816,
cid_1605,43158885111974413,9813,607,103756,22,i2,1882,57809.4444633,270.0,0.6358708,31.935236,
cid_1605,43158885111974413,9813,607,104582,87,i2,1889,57816.43954886,300.0,0.44053188,33.021214,
cid_1605,43158885111974413,9813,607,104584,93,i2,1889,57816.44339571,300.0,0.4787044,33.049385,
cid_1605,43158885111974413,9813,607,104586,30,i2,1889,57816.44731016,270.0,0.45276374,32.9435,
cid_1605,43158885111974413,9813,607,104588,37,i2,1889,57816.45086975,270.0,0.51184773,32.977833,
cid_1605,43158885111974413,9813,607,104594,94,i2,1889,57816.46152899,300.0,0.768025,33.052612,
cid_1605,43158885111974413,9813,607,104596,94,i2,1889,57816.46535037,300.0,0.76048714,33.03426,
cid_1605,43158885111974413,9813,607,104598,23,i2,1889,57816.46922854,270.0,0.7000965,32.874214,
cid_1605,43158885111974413,9813,607,104606,94,i2,1889,57816.48327025,300.0,0.97331715,33.024036,
cid_1605,43158885111974413,9813,607,104608,87,i2,1889,57816.48710004,300.0,1.0005083,32.974792,
cid_1605,43158885111974413,9813,607,104610,23,i2,1889,57816.49095273,270.0,0.94048285,32.855244,
cid_1605,43158885111974413,9813,607,104618,93,i2,1889,57816.5049114,300.0,0.825668,33.019894,
cid_1605,43158885111974413,9813,607,104620,82,i2,1889,57816.508738,300.0,0.8128373,32.97976,
cid_1605,43158885111974413,9813,607,106330,88,i2,1908,57835.23574902,300.0,0.85198015,33.017864,
cid_1605,43158885111974413,9813,607,106332,82,i2,1908,57835.23963271,300.0,0.80565345,32.983807,
cid_1605,43158885111974413,9813,607,106334,23,i2,1908,57835.24350162,270.0,0.68020386,32.852604,
cid_1605,43158885111974413,9813,607,106342,81,i2,1908,57835.25757317,300.0,0.651435,32.987713,
cid_1605,43158885111974413,9813,607,106344,87,i2,1908,57835.26142691,300.0,0.6466801,33.00654,
cid_1605,43158885111974413,9813,607,106346,23,i2,1908,57835.2652792,270.0,0.7204829,32.83459,
cid_1605,43158885111974413,9813,607,106354,87,i2,1908,57835.27933759,300.0,0.647412,33.01208,
cid_1605,43158885111974413,9813,607,106356,87,i2,1908,57835.28317403,300.0,0.5593854,33.016193,
cid_1605,43158885111974413,9813,607,106358,23,i2,1908,57835.28700054,270.0,0.6550144,32.846985,
cid_1605,43158885111974413,9813,607,108196,81,i2,1915,57842.24976169,300.0,1.0810255,32.955956,
cid_1605,43158885111974413,9813,607,108198,81,i2,1915,57842.25358525,300.0,1.0217834,32.947018,
cid_1605,43158885111974413,9813,607,108200,86,i2,1915,57842.25741627,300.0,1.0537202,32.972027,
cid_1605,43158885111974413,9813,607,108202,87,i2,1915,57842.26142218,300.0,0.940568,32.993618,
cid_1605,43158885111974413,9813,607,108204,94,i2,1915,57842.2652532,300.0,0.9937081,33.040157,
cid_1605,43158885111974413,9813,607,108206,88,i2,1915,57842.26907983,300.0,0.9168999,33.01642,
cid_1605,43158885111974413,9813,607,108208,87,i2,1915,57842.27291108,300.0,1.0177319,32.99278,
cid_1605,43158885111974413,9813,607,108210,87,i2,1915,57842.27673768,300.0,0.9921329,32.967255,
cid_1605,43158885111974413,9813,607,108212,81,i2,1915,57842.28064026,300.0,0.95260304,32.969185,
cid_1605,43158885111974413,9813,607,108214,81,i2,1915,57842.28446724,300.0,1.0167004,32.953358,
cid_1605,43158885111974413,9813,607,108216,86,i2,1915,57842.28829833,300.0,0.93658614,32.987507,
cid_1605,43158885111974413,9813,607,108218,87,i2,1915,57842.29212179,300.0,0.9719849,32.98746,
cid_1605,43158885111974413,9813,607,113138,88,i2,1942,57869.23469894,300.0,1.187805,32.92011,
cid_1605,43158885111974413,9813,607,113140,94,i2,1942,57869.23853325,300.0,1.2686571,32.950924,
cid_1605,43158885111974413,9813,607,113142,88,i2,1942,57869.24238012,300.0,1.2550611,32.91144,
cid_1605,43158885111974413,9813,607,113144,87,i2,1942,57869.24620986,300.0,1.1710615,32.937263,
cid_1605,43158885111974413,9813,607,113152,94,i2,1942,57869.2615136,300.0,1.217741,32.987732,
cid_1605,43158885111974413,9813,607,113162,87,i2,1942,57869.28076503,300.0,1.2636865,32.90538,
cid_1605,43158885111974413,9813,607,113166,93,i2,1942,57869.28841898,300.0,1.2002102,32.93681,
cid_1605,43158885111974413,9813,607,113168,94,i2,1942,57869.29224828,300.0,1.129281,32.96879,
cid_1605,43158885111974413,9813,607,113170,94,i2,1942,57869.29607955,300.0,1.1580536,32.977192,
cid_1605,43158885111974413,9813,607,113476,88,i2,1943,57870.34276746,300.0,0.5152586,33.008316,
cid_1605,43158885111974413,9813,607,113478,94,i2,1943,57870.34659912,300.0,0.52317834,33.05708,
cid_1605,43158885111974413,9813,607,113480,88,i2,1943,57870.35043449,300.0,0.5571044,33.018917,
cid_1605,43158885111974413,9813,607,113482,87,i2,1943,57870.35426249,300.0,0.62455213,32.99144,
cid_1605,43158885111974413,9813,607,113484,93,i2,1943,57870.35808974,300.0,0.68759423,33.01357,
cid_1605,43158885111974413,9813,607,113486,93,i2,1943,57870.36200464,300.0,0.70572734,33.014347,
cid_1605,43158885111974413,9813,607,177784,87,i2,2685,58612.23635759,300.0,0.7936674,33.106594,
cid_1605,43158885111974413,9813,607,177786,87,i2,2685,58612.24019076,300.0,0.79102135,33.110664,
cid_1605,43158885111974413,9813,607,177788,23,i2,2685,58612.24402663,270.0,0.79602104,32.953102,
cid_1605,43158885111974413,9813,607,177796,88,i2,2685,58612.25810566,300.0,0.54466635,33.144978,
cid_1605,43158885111974413,9813,607,177798,87,i2,2685,58612.26196271,300.0,0.58637744,33.1456,
cid_1605,43158885111974413,9813,607,177804,31,i2,2685,58612.27218535,270.0,0.5738956,32.999363,
cid_1605,43158885111974413,9813,607,177812,87,i2,2685,58612.28613302,300.0,0.54007727,33.12666,
cid_1605,43158885111974413,9813,607,177814,88,i2,2685,58612.28997073,300.0,0.62290496,33.136482,
cid_1605,43158885111974413,9813,607,177816,23,i2,2685,58612.29380479,270.0,0.52802765,32.997166,
cid_1605,43158885111974413,9813,607,177824,94,i2,2685,58612.30775661,300.0,0.47785994,33.182533,
